container,host,device,model,backend,cpu_percent_mean,cpu_percent_std,mem_mb_mean,mem_mb_std,blk_read_mb_mean,blk_read_mb_std,blk_write_mb_mean,blk_write_mb_std,net_rx_mbps,net_tx_mbps,duration_sec
torchvision-app,robot,cpu_target-gpu,swin_s,vaccel-remote-ptc,153.660000,41.142542,3937.165082,16.379724,4907.824000,0.000000,187.871000,0.000000,0.000000,0.000000,61.227
torchvision-app,robot,cpu_target-cpu,swin_s,vaccel-remote-sol,148.351935,24.127258,7801.525323,8.867728,8753.441000,0.000000,189.938000,0.000000,0.000000,0.000000,61.237
torchvision-app,robot,cpu_target-gpu,swin_s,vaccel-remote-sol,148.182903,23.909125,8551.617258,14.644917,9520.824000,0.000000,190.672645,0.003948,0.000000,0.000000,61.220
torchvision-app,robot,cpu_target-cpu,swin_s,vaccel-remote-torch,146.568065,33.123528,3419.752742,20.085986,3090.121000,0.000000,4.460323,0.010650,0.000000,0.000000,61.217
torchvision-app,robot,cpu_target-gpu,swin_s,vaccel-remote-torch,149.424677,38.710910,3587.018065,8.974971,3280.090000,0.000000,4.740129,0.013734,0.000000,0.000000,61.222
torchvision-app,robot,cpu_target-cpu,swin_t,vaccel-remote-ptc,159.921452,24.777823,4543.007581,4.257359,5209.832000,0.000000,188.332000,0.000000,0.000000,0.000000,61.244
torchvision-app,robot,cpu_target-gpu,swin_t,vaccel-remote-ptc,149.732581,25.312166,3775.174194,15.035185,4741.613000,0.000000,187.792742,0.001413,0.000000,0.000000,61.223
torchvision-app,robot,cpu_target-cpu,swin_t,vaccel-remote-sol,144.288387,38.050360,7823.625806,6.098600,8753.441000,0.000000,189.859000,0.000000,0.000000,0.000000,61.209
torchvision-app,robot,cpu_target-gpu,swin_t,vaccel-remote-sol,146.998226,24.086218,8553.037742,11.576273,9520.824000,0.000000,190.590516,0.003967,0.000000,0.000000,61.209
torchvision-app,robot,cpu_target-cpu,swin_t,vaccel-remote-torch,151.182131,25.342240,3217.944754,10.953646,2900.273000,0.000000,4.374607,0.018834,0.000000,0.000000,61.234
torchvision-app,robot,cpu_target-gpu,swin_t,vaccel-remote-torch,149.288852,24.531004,3407.148525,17.140512,3090.125000,0.000000,4.659738,0.018864,0.000000,0.000000,61.225
torchvision-app,robot,cpu_target-gpu,swin_v2_b,vaccel-remote-ptc,147.914098,24.974327,3939.720820,4.177997,4907.824000,0.000000,187.949000,0.000000,0.000000,0.000000,61.238
torchvision-app,robot,cpu_target-cpu,swin_v2_b,vaccel-remote-sol,143.415806,31.382294,7800.103548,6.776127,8753.441000,0.000000,190.017290,0.003786,0.000000,0.000000,61.228
torchvision-app,robot,cpu_target-gpu,swin_v2_b,vaccel-remote-sol,147.156613,24.221231,8548.902581,13.293066,9520.824000,0.000000,190.758000,0.000000,0.000000,0.000000,61.241
torchvision-app,robot,cpu_target-cpu,swin_v2_b,vaccel-remote-torch,94.522258,16.131666,3406.090806,12.611476,3090.121000,0.000000,4.531903,0.003897,0.000000,0.000000,61.208
torchvision-app,robot,cpu_target-gpu,swin_v2_b,vaccel-remote-torch,150.656000,26.136815,3577.123833,6.472298,3280.090000,0.000000,4.820533,0.003964,0.000000,0.000000,61.221
