container,host,device,model,backend,cpu_percent_mean,cpu_percent_std,mem_mb_mean,mem_mb_std,blk_read_mb_mean,blk_read_mb_std,blk_write_mb_mean,blk_write_mb_std,net_rx_mbps,net_tx_mbps,duration_sec
torchvision-app-agent,edge-asus,cpu,deeplabv3_resnet50_sol,vaccel-remote,159.718232,31.714992,785.187980,3.835013,0.000000,0.000000,197.812000,0.000000,180.139552,167.387779,197.432
torchvision-app-agent,edge-asus,gpu,deeplabv3_resnet50_sol,vaccel-remote,11.591220,1.639837,889.680488,7.612055,1.000000,0.000000,162.753713,51.728026,217.630810,202.244470,163.374
torchvision-app-agent,edge-asus,cpu,fcn_resnet101_sol,vaccel-remote,218.678614,39.523430,845.013267,14.158518,0.000000,0.000000,245.320000,0.000000,176.497811,164.028949,201.458
torchvision-app-agent,edge-asus,gpu,fcn_resnet101_sol,vaccel-remote,13.793725,2.032198,868.315490,7.524861,2.285000,0.000000,196.743216,74.129799,233.411107,216.918419,152.340
torchvision-app-agent,edge-asus,cpu,fcn_resnet50_sol,vaccel-remote,178.442834,28.358357,593.964545,21.418527,0.000000,0.000000,172.238000,0.000000,190.758106,177.280518,186.412
torchvision-app-agent,edge-asus,gpu,fcn_resnet50_sol,vaccel-remote,10.135783,1.444211,725.365904,5.684175,0.000000,0.000000,153.437633,3.116851,215.006657,199.845158,165.381
torchvision-app-agent,edge-asus,cpu,mc3_18_sol,vaccel-remote,40.876203,29.968468,2229.255696,6.313718,0.000000,0.000000,1073.863000,0.000000,15.091649,0.047065,78.190
torchvision-app-agent,edge-asus,gpu,mc3_18_sol,vaccel-remote,2.333108,0.744560,1274.112973,1.001102,9.828000,0.000000,764.027000,0.000000,16.126273,0.050946,73.175
torchvision-app-agent,edge-asus,cpu,mobilenet_v3_large_sol,vaccel-remote,131.087083,41.210799,233.119167,0.234146,0.000000,0.000000,81.383000,0.000000,103.068339,0.956654,23.047
torchvision-app-agent,edge-asus,gpu,mobilenet_v3_large_sol,vaccel-remote,8.447222,3.158375,590.526667,0.354714,6.543000,0.000000,0.000000,0.000000,139.405634,1.293427,17.040
torchvision-app-agent,edge-asus,cpu,r2plus1d_18_sol,vaccel-remote,43.143590,32.036616,2844.115641,8.481062,0.000000,0.000000,1441.523000,0.000000,15.287935,0.047678,77.184
torchvision-app-agent,edge-asus,gpu,r2plus1d_18_sol,vaccel-remote,2.384533,0.718772,1619.571733,0.536068,9.828000,0.000000,1012.377813,13.954577,15.907142,0.048532,74.178
torchvision-app-agent,edge-asus,cpu,r3d_18_sol,vaccel-remote,40.443205,31.985138,2603.289487,1.123188,0.000000,0.000000,1261.125000,0.000000,15.286031,0.047570,77.191
torchvision-app-agent,edge-asus,gpu,r3d_18_sol,vaccel-remote,2.316933,0.683713,1496.009600,0.219675,9.828000,0.000000,890.625213,14.716743,15.908104,0.048968,74.171
torchvision-app-agent,edge-asus,cpu,resnet50_sol,vaccel-remote,128.548800,47.580381,499.386000,0.188170,0.000000,0.000000,81.383000,0.000000,98.749813,0.917935,24.054
torchvision-app-agent,edge-asus,gpu,resnet50_sol,vaccel-remote,8.470000,3.454662,794.262778,0.250905,6.543000,0.000000,50.211000,0.000000,139.441855,1.289580,17.035
torchvision-app-agent,edge-asus,cpu,swin3d_b_sol,vaccel-remote,41.122911,31.077211,2338.437595,7.026474,0.000000,0.000000,976.332000,0.000000,15.091546,0.046656,78.190
torchvision-app-agent,edge-asus,gpu,swin3d_b_sol,vaccel-remote,2.336933,0.764455,1548.902667,0.207547,9.828000,0.000000,715.142267,29.254214,15.908432,0.049505,74.174
torchvision-app-agent,edge-asus,cpu,swin3d_s_sol,vaccel-remote,41.424430,30.520111,1564.934937,8.209840,0.000000,0.000000,521.266000,0.000000,15.092228,0.046248,78.187
torchvision-app-agent,edge-asus,gpu,swin3d_s_sol,vaccel-remote,2.403600,0.821838,1014.481733,1.774979,9.828000,0.000000,351.258000,0.000000,15.906498,0.047344,74.180
torchvision-app-agent,edge-asus,cpu,swin3d_t_sol,vaccel-remote,41.801772,31.221797,958.192658,6.275674,0.000000,0.000000,212.016000,0.000000,15.089161,0.046038,78.196
torchvision-app-agent,edge-asus,gpu,swin3d_t_sol,vaccel-remote,2.377973,0.687885,677.874189,1.010084,9.828000,0.000000,129.922000,0.000000,16.125294,0.048871,73.172
torchvision-app-agent,edge-asus,cpu,swin_s_sol,vaccel-remote,129.632917,40.495634,1055.019583,0.221557,0.000000,0.000000,400.988000,0.000000,103.039084,0.957099,23.053
torchvision-app-agent,edge-asus,gpu,swin_s_sol,vaccel-remote,9.101176,3.171507,1222.634706,0.308261,6.543000,0.000000,259.750000,0.000000,148.130706,1.375405,16.036
torchvision-app-agent,edge-asus,cpu,swin_t_sol,vaccel-remote,131.523750,41.371827,691.813750,0.198280,0.000000,0.000000,232.312000,0.000000,103.073158,0.956348,23.046
torchvision-app-agent,edge-asus,gpu,swin_t_sol,vaccel-remote,9.230000,3.308305,922.460588,0.262510,6.543000,0.000000,149.633000,0.000000,148.134697,1.372412,16.036
torchvision-app-agent,edge-asus,cpu,swin_v2_b_sol,vaccel-remote,128.180400,47.276365,1756.613200,0.290348,0.000000,0.000000,652.027000,0.000000,98.739608,0.914200,24.056
torchvision-app-agent,edge-asus,gpu,swin_v2_b_sol,vaccel-remote,9.168889,3.598561,1721.841667,0.177803,6.543000,0.000000,536.961389,39.786813,139.411937,1.289278,17.039
torchvision-app,robot,cpu_target-cpu,deeplabv3_mobilenet_v3_large_sol,vaccel-remote,47.680925,7.011681,4642.163006,4.066356,4341.386734,0.007550,0.824000,0.000000,199.979459,205.870574,172.531
torchvision-app,robot,cpu_target-gpu,deeplabv3_mobilenet_v3_large_sol,vaccel-remote,48.830964,8.008595,4432.485542,5.248262,4134.849807,0.028167,0.770000,0.000000,207.223760,213.336761,166.495
torchvision-app,robot,cpu_target-cpu,deeplabv3_resnet101_sol,vaccel-remote,42.379235,8.992235,5543.312857,4.120874,5245.488000,0.000000,1.172000,0.000000,176.382890,181.510849,195.649
torchvision-app,robot,cpu_target-gpu,deeplabv3_resnet101_sol,vaccel-remote,52.399742,10.900123,5307.867355,4.214640,5011.137000,0.000000,1.113000,0.000000,223.379521,229.911332,154.487
torchvision-app,robot,cpu_target-cpu,deeplabv3_resnet50_sol,vaccel-remote,42.056396,9.268083,4802.067360,3.667310,4502.660000,0.000000,0.938000,0.000000,175.499255,180.649101,196.635
torchvision-app,robot,cpu_target-gpu,deeplabv3_resnet50_sol,vaccel-remote,50.149444,8.594964,4641.210370,5.350288,4341.402000,0.000000,0.879000,0.000000,212.268842,218.494805,162.549
torchvision-app,robot,cpu_target-cpu,fcn_resnet101_sol,vaccel-remote,40.707313,8.972585,5969.243184,4.699498,5664.773000,0.000000,1.289000,0.000000,171.955193,176.960515,200.684
torchvision-app,robot,cpu_target-gpu,fcn_resnet101_sol,vaccel-remote,52.968092,9.975482,5758.015789,5.593738,5456.004000,0.000000,1.230000,0.000000,227.828875,234.467637,151.468
torchvision-app,robot,cpu_target-cpu,fcn_resnet50_sol,vaccel-remote,43.880486,8.149178,5075.140486,4.874565,4774.934000,0.000000,1.055000,0.000000,185.916128,191.341307,185.616
torchvision-app,robot,cpu_target-gpu,fcn_resnet50_sol,vaccel-remote,49.638232,8.193574,4932.851585,5.899001,4639.250000,0.000000,0.996000,0.000000,209.786693,215.880806,164.505
torchvision-app,robot,cpu_target-cpu,mc3_18_sol,vaccel-remote,284.796795,55.074697,4151.879615,9.047018,3841.691000,0.000000,0.711000,0.000000,0.048080,15.266566,77.204
torchvision-app,robot,cpu_target-gpu,mc3_18_sol,vaccel-remote,302.544861,45.453162,3123.464861,11.884957,2823.367000,0.000000,0.594000,0.000000,0.052199,16.328268,72.185
torchvision-app,robot,cpu_target-cpu,mobilenet_v3_large_sol,vaccel-remote,174.215652,41.351296,1380.982609,1.904855,1134.492000,0.000000,0.269304,0.002254,1.021739,107.457246,22.080
torchvision-app,robot,cpu_target-gpu,mobilenet_v3_large_sol,vaccel-remote,219.149412,72.862912,614.608235,26.269419,370.951000,25.349997,0.016000,0.000000,1.403884,147.705179,16.064
torchvision-app,robot,cpu_target-cpu,r2plus1d_18_sol,vaccel-remote,287.058701,46.387657,4394.415584,8.439833,4090.195000,0.000000,0.750000,0.000000,0.048701,15.463133,76.220
torchvision-app,robot,cpu_target-gpu,r2plus1d_18_sol,vaccel-remote,299.826486,55.432903,3375.939054,8.435087,3073.191000,0.000000,0.633000,0.000000,0.049518,16.104940,73.185
torchvision-app,robot,cpu_target-cpu,r3d_18_sol,vaccel-remote,286.837632,50.654767,4273.944737,10.047372,3969.375000,0.000000,0.730000,0.000000,0.048717,15.468312,76.195
torchvision-app,robot,cpu_target-gpu,r3d_18_sol,vaccel-remote,300.545405,55.642391,3253.975946,13.937393,2951.621000,0.000000,0.613000,0.000000,0.049956,16.104613,73.184
torchvision-app,robot,cpu_target-cpu,resnet50_sol,vaccel-remote,168.320417,50.756109,1537.641667,2.076836,1285.441000,0.000000,0.324000,0.000000,0.979076,102.786293,23.083
torchvision-app,robot,cpu_target-gpu,resnet50_sol,vaccel-remote,220.371765,81.149482,647.826471,3.344367,409.188000,0.000000,0.065176,0.002255,1.400336,147.749175,16.059
torchvision-app,robot,cpu_target-cpu,swin3d_b_sol,vaccel-remote,283.874872,55.241143,4100.302692,14.693940,3780.715000,0.000000,0.691000,0.000000,0.047659,15.263987,77.216
torchvision-app,robot,cpu_target-gpu,swin3d_b_sol,vaccel-remote,300.530000,53.672017,3078.082027,16.530663,2777.938000,0.000000,0.574000,0.000000,0.050607,16.103399,73.192
torchvision-app,robot,cpu_target-cpu,swin3d_s_sol,vaccel-remote,282.821429,55.178776,3734.315844,13.182784,3415.250000,0.000000,0.672000,0.000000,0.047143,15.264985,77.212
torchvision-app,robot,cpu_target-gpu,swin3d_s_sol,vaccel-remote,299.857162,55.611305,2704.999865,16.178656,2410.832000,0.000000,0.555000,0.000000,0.048423,16.104279,73.188
torchvision-app,robot,cpu_target-cpu,swin3d_t_sol,vaccel-remote,282.782821,54.576950,3518.448077,15.661193,3195.602000,0.000000,0.652000,0.000000,0.047151,15.267028,77.198
torchvision-app,robot,cpu_target-gpu,swin3d_t_sol,vaccel-remote,302.110000,44.799551,2450.944658,21.195514,2154.303411,16.545361,0.535000,0.000000,0.050086,16.325115,72.196
torchvision-app,robot,cpu_target-cpu,swin_s_sol,vaccel-remote,174.106087,40.600478,1832.979565,1.229682,1586.004000,0.000000,0.426000,0.000000,1.022733,107.444616,22.082
torchvision-app,robot,cpu_target-gpu,swin_s_sol,vaccel-remote,232.620000,62.842573,951.780625,1.289144,712.281000,0.000000,0.168000,0.000000,1.499170,157.560529,15.059
torchvision-app,robot,cpu_target-cpu,swin_t_sol,vaccel-remote,174.352174,40.998973,1646.147391,1.970648,1394.539000,0.000000,0.379000,0.000000,1.021832,107.464807,22.078
torchvision-app,robot,cpu_target-gpu,swin_t_sol,vaccel-remote,232.920000,63.221791,759.245625,4.507499,519.345062,0.045667,0.116500,0.001936,1.496579,157.624394,15.053
torchvision-app,robot,cpu_target-cpu,swin_v2_b_sol,vaccel-remote,170.013750,51.335639,2208.436250,3.044262,1954.566000,0.000000,0.473875,0.002315,0.975432,102.804108,23.079
torchvision-app,robot,cpu_target-gpu,swin_v2_b_sol,vaccel-remote,222.499412,78.608995,1293.923529,3.759617,1053.090000,0.000000,0.219000,0.000000,1.400511,147.766083,16.057
