container,host,device,model,backend,cpu_percent_mean,cpu_percent_std,mem_mb_mean,mem_mb_std,blk_read_mb_mean,blk_read_mb_std,blk_write_mb_mean,blk_write_mb_std,net_rx_mbps,net_tx_mbps,duration_sec
torchvision-app,robot,cpu_target-cpu,mc3_18,vaccel-remote-sol,285.517532,49.172076,2292.821039,13.285047,1995.707000,0.000000,0.758000,0.000000,0.049777,15.461591,76.180
torchvision-app,robot,cpu_target-gpu,mc3_18,vaccel-remote-sol,299.308082,45.522635,2004.744932,13.100872,1712.160000,0.000000,0.594000,0.000000,0.051814,16.094774,73.185
torchvision-app,robot,cpu_target-cpu,r2plus1d_18,vaccel-remote-sol,286.048052,47.626439,2296.117922,15.561396,1995.918000,0.000000,0.812000,0.000000,0.050721,15.461598,76.181
torchvision-app,robot,cpu_target-gpu,r2plus1d_18,vaccel-remote-sol,299.332703,55.296935,2257.625135,11.485308,1961.977000,0.000000,0.648000,0.000000,0.053008,16.091480,73.196
torchvision-app,robot,cpu_target-cpu,r3d_18,vaccel-remote-sol,285.412763,47.230449,2295.104211,8.358030,1995.770000,0.000000,0.785000,0.000000,0.049123,15.454085,76.217
torchvision-app,robot,cpu_target-gpu,r3d_18,vaccel-remote-sol,301.767500,46.783682,2135.440417,10.345130,1840.414000,0.000000,0.621000,0.000000,0.052097,16.319233,72.173
torchvision-app,robot,cpu_target-cpu,resnet50,vaccel-remote-sol,140.636207,32.328550,1127.647586,0.978988,884.762000,0.000000,0.262000,0.000000,0.811635,83.814943,28.121
torchvision-app,robot,cpu_target-gpu,resnet50,vaccel-remote-sol,206.694706,67.086995,348.498824,1.197914,113.922000,0.000000,0.016000,0.000000,1.335287,138.138428,17.063
torchvision-app,robot,cpu_target-cpu,swin3d_b,vaccel-remote-sol,286.290263,47.483004,2281.417368,13.692145,1973.525684,0.285454,0.730000,0.000000,0.049551,15.456511,76.204
torchvision-app,robot,cpu_target-gpu,swin3d_b,vaccel-remote-sol,299.183919,55.298694,1961.103514,14.728870,1666.598000,0.000000,0.566000,0.000000,0.052033,16.094338,73.184
torchvision-app,robot,cpu_target-cpu,swin3d_s,vaccel-remote-sol,284.505658,50.457291,2282.860000,14.012385,1967.562289,0.964822,0.703000,0.000000,0.050190,15.459352,76.190
torchvision-app,robot,cpu_target-gpu,swin3d_s,vaccel-remote-sol,300.972917,48.703142,1600.262917,23.763682,1299.500000,0.000000,0.539000,0.000000,0.053316,16.319783,72.174
torchvision-app,robot,cpu_target-cpu,swin3d_t,vaccel-remote-sol,283.546494,53.831624,2280.310390,1.804870,1963.234000,0.000000,0.676000,0.000000,0.049864,15.455805,76.208
torchvision-app,robot,cpu_target-gpu,swin3d_t,vaccel-remote-sol,300.152222,51.476979,1370.545556,5.466158,1078.352000,0.000000,0.512000,0.000000,0.052314,16.317761,72.180
torchvision-app,robot,cpu_target-cpu,swin_s,vaccel-remote-sol,142.788966,29.525650,1168.661724,1.016522,925.477000,0.000000,0.387000,0.000000,0.811957,83.877580,28.100
torchvision-app,robot,cpu_target-gpu,swin_s,vaccel-remote-sol,210.053333,71.359596,657.636667,2.705967,417.488000,0.000000,0.137000,0.000000,1.339589,138.244692,17.050
torchvision-app,robot,cpu_target-cpu,swin_t,vaccel-remote-sol,142.986897,28.818378,1166.394483,0.267099,925.000000,0.000000,0.324000,0.000000,0.814095,83.892792,28.095
torchvision-app,robot,cpu_target-gpu,swin_t,vaccel-remote-sol,209.642222,67.840862,462.974444,1.890139,224.566000,0.000000,0.073556,0.001832,1.337239,138.097492,17.068
torchvision-app,robot,cpu_target-cpu,swin_v2_b,vaccel-remote-sol,141.416429,32.176921,1201.872143,2.104430,955.020000,0.000000,0.449000,0.000000,0.811644,83.874311,28.101
torchvision-app,robot,cpu_target-gpu,swin_v2_b,vaccel-remote-sol,211.580556,70.565568,1002.366667,3.401743,758.289000,0.000000,0.199000,0.000000,1.338100,138.138428,17.063
